word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26
temporalities,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.272727272727273,0,0.2,0.5
temporariness,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
temporisation,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
temporisingly,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.5,0.5,0.9,0.5,0.545454545454545,0
temporization,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
temporizingly,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.125,1,0.727272727272727,0,0.75,1,0.5,0.5,0.9,0.5,0.545454545454545,0
temporofacial,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.818181818181818,0,0.4,0.5,0.1,0.5,0.375,1,0.727272727272727,0,0.1,0.5,0.9,0.5
temptableness,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.454545454545455,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
tenaciousness,0.454545454545455,0,0.272727272727273,0,0.75,1,0.1,0.5,0.375,1,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
tendenciously,0.454545454545455,0,0.272727272727273,0,0.75,1,0.3,0.5,0.272727272727273,0,0.75,1,0.375,1,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
tendentiously,0.454545454545455,0,0.272727272727273,0,0.75,1,0.3,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
tenderability,0.454545454545455,0,0.272727272727273,0,0.75,1,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
tenderfootish,0.454545454545455,0,0.272727272727273,0,0.75,1,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.818181818181818,0,0.818181818181818,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5,0.6,0.5
tenderhearted,0.454545454545455,0,0.272727272727273,0,0.75,1,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.6,0.5,0.272727272727273,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.272727272727273,0,0.3,0.5
tenderisation,0.454545454545455,0,0.272727272727273,0,0.75,1,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
tenderization,0.454545454545455,0,0.272727272727273,0,0.75,1,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
tendinousness,0.454545454545455,0,0.272727272727273,0,0.75,1,0.3,0.5,0.727272727272727,0,0.75,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
tenebrificate,0.454545454545455,0,0.272727272727273,0,0.75,1,0.272727272727273,0,0.625,1,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0
tenebrionidae,0.454545454545455,0,0.272727272727273,0,0.75,1,0.272727272727273,0,0.625,1,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.3,0.5,0.1,0.5,0.272727272727273,0
tenebrousness,0.454545454545455,0,0.272727272727273,0,0.75,1,0.272727272727273,0,0.625,1,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
tenomyoplasty,0.454545454545455,0,0.272727272727273,0,0.75,1,0.818181818181818,0,0.875,1,0.545454545454545,0,0.818181818181818,0,0.909090909090909,0,0.9,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0,0.545454545454545,0
tenontography,0.454545454545455,0,0.272727272727273,0,0.75,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.545454545454545,0
tenontoplasty,0.454545454545455,0,0.272727272727273,0,0.75,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.818181818181818,0,0.909090909090909,0,0.9,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0,0.545454545454545,0
tenorrhaphies,0.454545454545455,0,0.272727272727273,0,0.75,1,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0,0.6,0.5,0.1,0.5,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.272727272727273,0,0.2,0.5
tenosynovitis,0.454545454545455,0,0.272727272727273,0,0.75,1,0.818181818181818,0,0.2,0.5,0.545454545454545,0,0.75,1,0.818181818181818,0,0.5,1,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5
tenovaginitis,0.454545454545455,0,0.272727272727273,0,0.75,1,0.818181818181818,0,0.5,1,0.1,0.5,0.5,0.5,0.727272727272727,0,0.75,1,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5
tenselessness,0.454545454545455,0,0.272727272727273,0,0.75,1,0.2,0.5,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.2,0.5,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
tentaculifera,0.454545454545455,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.375,1,0.636363636363636,0,0.9,0.5,0.727272727272727,0,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5
tentaculocyst,0.454545454545455,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.375,1,0.636363636363636,0,0.9,0.5,0.818181818181818,0,0.375,1,0.545454545454545,0,0.2,0.5,0.454545454545455,0
tentativeness,0.454545454545455,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
tenthredinoid,0.454545454545455,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.272727272727273,0,0.3,0.5,0.727272727272727,0,0.75,1,0.818181818181818,0,0.727272727272727,0,0.3,0.5
tenuifasciate,0.454545454545455,0,0.272727272727273,0,0.75,1,0.636363636363636,0,0.727272727272727,0,0.4,0.5,0.1,0.5,0.2,0.5,0.375,1,0.727272727272727,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
tenuirostrate,0.454545454545455,0,0.272727272727273,0,0.75,1,0.636363636363636,0,0.727272727272727,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
tephromalacia,0.454545454545455,0,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.875,1,0.1,0.5,0.9,0.5,0.1,0.5,0.375,1,0.727272727272727,0,0.1,0.5
tequistlateca,0.454545454545455,0,0.272727272727273,0,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.375,1,0.1,0.5
teratogenesis,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.5,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.727272727272727,0,0.2,0.5
teratogenetic,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.5,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.375,1
teratological,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
tercentennial,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.75,1,0.75,1,0.727272727272727,0,0.1,0.5,0.9,0.5
terebratuline,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.625,1,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.636363636363636,0,0.9,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0
terebratulite,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.625,1,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.636363636363636,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
terebratuloid,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.625,1,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.636363636363636,0,0.9,0.5,0.818181818181818,0,0.727272727272727,0,0.3,0.5
terephthalate,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.454545454545455,0,0.6,0.5,0.1,0.5,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0
terephthallic,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.454545454545455,0,0.6,0.5,0.1,0.5,0.9,0.5,0.9,0.5,0.727272727272727,0,0.375,1
tereticaudate,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.636363636363636,0,0.3,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0
teretifolious,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.4,0.5,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
tergiversated,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.5,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5
tergiversator,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.5,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0
terminability,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.727272727272727,0,0.75,1,0.1,0.5,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
terminational,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.727272727272727,0,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5
terminatively,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.727272727272727,0,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
terminologies,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.727272727272727,0,0.75,1,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.272727272727273,0,0.2,0.5
terminologist,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.727272727272727,0,0.75,1,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
terpsichoreal,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.909090909090909,0,0.2,0.5,0.727272727272727,0,0.375,1,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.272727272727273,0,0.1,0.5,0.9,0.5
terpsichorean,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.909090909090909,0,0.2,0.5,0.727272727272727,0,0.375,1,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.272727272727273,0,0.1,0.5,0.75,1
terrestrially,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
terrestricity,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
terrification,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
territelarian,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0,0.9,0.5,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.75,1
territorality,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
territorially,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
terrorisation,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
terroristical,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
terrorization,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
tertullianism,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.636363636363636,0,0.9,0.5,0.9,0.5,0.727272727272727,0,0.1,0.5,0.75,1,0.727272727272727,0,0.2,0.5,0.875,1
tertullianist,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.636363636363636,0,0.9,0.5,0.9,0.5,0.727272727272727,0,0.1,0.5,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0
tessaraconter,0.454545454545455,0,0.272727272727273,0,0.2,0.5,0.2,0.5,0.1,0.5,0.363636363636364,0,0.1,0.5,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
tessellations,0.454545454545455,0,0.272727272727273,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.9,0.5,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.2,0.5
tesseradecade,0.454545454545455,0,0.272727272727273,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.272727272727273,0,0.375,1,0.1,0.5,0.3,0.5,0.272727272727273,0
testamentally,0.454545454545455,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.1,0.5,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
testibrachial,0.454545454545455,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.625,1,0.363636363636364,0,0.1,0.5,0.375,1,0.6,0.5,0.727272727272727,0,0.1,0.5,0.9,0.5
testibrachium,0.454545454545455,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.625,1,0.363636363636364,0,0.1,0.5,0.375,1,0.6,0.5,0.727272727272727,0,0.636363636363636,0,0.875,1
testicardines,0.454545454545455,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0,0.2,0.5
testification,0.454545454545455,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
testificatory,0.454545454545455,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.545454545454545,0
testudinarian,0.454545454545455,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.636363636363636,0,0.3,0.5,0.727272727272727,0,0.75,1,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.75,1
tetanospasmin,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.75,1,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.1,0.5,0.2,0.5,0.875,1,0.727272727272727,0,0.75,1
tetartemorion,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.272727272727273,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.75,1
tetartohedral,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.818181818181818,0,0.6,0.5,0.272727272727273,0,0.3,0.5,0.363636363636364,0,0.1,0.5,0.9,0.5
tetartohedron,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.818181818181818,0,0.6,0.5,0.272727272727273,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.75,1
tetrabasicity,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.625,1,0.1,0.5,0.2,0.5,0.727272727272727,0,0.375,1,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
tetrabelodont,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.625,1,0.272727272727273,0,0.9,0.5,0.818181818181818,0,0.3,0.5,0.818181818181818,0,0.75,1,0.454545454545455,0
tetrabranchia,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.625,1,0.363636363636364,0,0.1,0.5,0.75,1,0.375,1,0.6,0.5,0.727272727272727,0,0.1,0.5
tetraceratous,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.375,1,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
tetrachloride,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.375,1,0.6,0.5,0.9,0.5,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.3,0.5,0.272727272727273,0
tetrachronous,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.375,1,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.75,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5
tetradecanoic,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.272727272727273,0,0.375,1,0.1,0.5,0.75,1,0.818181818181818,0,0.727272727272727,0,0.375,1
tetradecapoda,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.272727272727273,0,0.375,1,0.1,0.5,0.909090909090909,0,0.818181818181818,0,0.3,0.5,0.1,0.5
tetradiapason,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.727272727272727,0,0.1,0.5,0.909090909090909,0,0.1,0.5,0.2,0.5,0.818181818181818,0,0.75,1
tetradynamian,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.545454545454545,0,0.75,1,0.1,0.5,0.875,1,0.727272727272727,0,0.1,0.5,0.75,1
tetradynamous,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.545454545454545,0,0.75,1,0.1,0.5,0.875,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5
tetradrachmal,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.363636363636364,0,0.1,0.5,0.375,1,0.6,0.5,0.875,1,0.1,0.5,0.9,0.5
tetradrachmon,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.363636363636364,0,0.1,0.5,0.375,1,0.6,0.5,0.875,1,0.818181818181818,0,0.75,1
tetrafluoride,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.4,0.5,0.9,0.5,0.636363636363636,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.3,0.5,0.272727272727273,0
tetragonidium,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.5,0.5,0.818181818181818,0,0.75,1,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.636363636363636,0,0.875,1
tetrahedrally,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.6,0.5,0.272727272727273,0,0.3,0.5,0.363636363636364,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
tetrahydrated,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5
tetrameralian,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.875,1,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.1,0.5,0.75,1
tetramorphism,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.2,0.5,0.875,1
tetramorphous,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5
tetrapetalous,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.9,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5
tetraphyllous,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.9,0.5,0.9,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5
tetrapyrenous,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.545454545454545,0,0.363636363636364,0,0.272727272727273,0,0.75,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5
tetrapneumona,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.75,1,0.272727272727273,0,0.636363636363636,0,0.875,1,0.818181818181818,0,0.75,1,0.1,0.5
tetraprostyle,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.545454545454545,0,0.9,0.5,0.272727272727273,0
tetraquetrous,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.0909090909090909,0,0.636363636363636,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
tetrasepalous,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.2,0.5,0.272727272727273,0,0.909090909090909,0,0.1,0.5,0.9,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5
tetrasyllabic,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.2,0.5,0.545454545454545,0,0.9,0.5,0.9,0.5,0.1,0.5,0.625,1,0.727272727272727,0,0.375,1
tetrasyllable,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.2,0.5,0.545454545454545,0,0.9,0.5,0.9,0.5,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0
tetrasymmetry,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.2,0.5,0.545454545454545,0,0.875,1,0.875,1,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.545454545454545,0
tetraspermous,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5
tetrasporange,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.2,0.5,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.75,1,0.5,0.5,0.272727272727273,0
