word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10
rhyme,0.363636363636364,0,0.6,0.5,0.545454545454545,0,0.875,1,0.272727272727273,0
rhymy,0.363636363636364,0,0.6,0.5,0.545454545454545,0,0.875,1,0.545454545454545,0
rhina,0.363636363636364,0,0.6,0.5,0.727272727272727,0,0.75,1,0.1,0.5
rhine,0.363636363636364,0,0.6,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0
rhino,0.363636363636364,0,0.6,0.5,0.727272727272727,0,0.75,1,0.818181818181818,0
rhyta,0.363636363636364,0,0.6,0.5,0.545454545454545,0,0.454545454545455,0,0.1,0.5
rhoda,0.363636363636364,0,0.6,0.5,0.818181818181818,0,0.3,0.5,0.1,0.5
rhoeo,0.363636363636364,0,0.6,0.5,0.818181818181818,0,0.272727272727273,0,0.818181818181818,0
rhomb,0.363636363636364,0,0.6,0.5,0.818181818181818,0,0.875,1,0.625,1
rhumb,0.363636363636364,0,0.6,0.5,0.636363636363636,0,0.875,1,0.625,1
rials,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.2,0.5
riant,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.75,1,0.454545454545455,0
riata,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.454545454545455,0,0.1,0.5
ribat,0.363636363636364,0,0.727272727272727,0,0.625,1,0.1,0.5,0.454545454545455,0
rybat,0.363636363636364,0,0.545454545454545,0,0.625,1,0.1,0.5,0.454545454545455,0
ribby,0.363636363636364,0,0.727272727272727,0,0.625,1,0.625,1,0.545454545454545,0
ribes,0.363636363636364,0,0.727272727272727,0,0.625,1,0.272727272727273,0,0.2,0.5
riced,0.363636363636364,0,0.727272727272727,0,0.375,1,0.272727272727273,0,0.3,0.5
ricey,0.363636363636364,0,0.727272727272727,0,0.375,1,0.272727272727273,0,0.545454545454545,0
ricer,0.363636363636364,0,0.727272727272727,0,0.375,1,0.272727272727273,0,0.363636363636364,0
rices,0.363636363636364,0,0.727272727272727,0,0.375,1,0.272727272727273,0,0.2,0.5
riche,0.363636363636364,0,0.727272727272727,0,0.375,1,0.6,0.5,0.272727272727273,0
richt,0.363636363636364,0,0.727272727272727,0,0.375,1,0.6,0.5,0.454545454545455,0
ricin,0.363636363636364,0,0.727272727272727,0,0.375,1,0.727272727272727,0,0.75,1
ricky,0.363636363636364,0,0.727272727272727,0,0.375,1,0.8,0.5,0.545454545454545,0
ricks,0.363636363636364,0,0.727272727272727,0,0.375,1,0.8,0.5,0.2,0.5
riden,0.363636363636364,0,0.727272727272727,0,0.3,0.5,0.272727272727273,0,0.75,1
rider,0.363636363636364,0,0.727272727272727,0,0.3,0.5,0.272727272727273,0,0.363636363636364,0
ryder,0.363636363636364,0,0.545454545454545,0,0.3,0.5,0.272727272727273,0,0.363636363636364,0
rides,0.363636363636364,0,0.727272727272727,0,0.3,0.5,0.272727272727273,0,0.2,0.5
ridge,0.363636363636364,0,0.727272727272727,0,0.3,0.5,0.5,0.5,0.272727272727273,0
ridgy,0.363636363636364,0,0.727272727272727,0,0.3,0.5,0.5,0.5,0.545454545454545,0
riels,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0,0.9,0.5,0.2,0.5
rifer,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.272727272727273,0,0.363636363636364,0
riffi,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.4,0.5,0.727272727272727,0
riffs,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.4,0.5,0.2,0.5
rifle,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.9,0.5,0.272727272727273,0
rifty,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.454545454545455,0,0.545454545454545,0
rifts,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.454545454545455,0,0.2,0.5
rigel,0.363636363636364,0,0.727272727272727,0,0.5,0.5,0.272727272727273,0,0.9,0.5
right,0.363636363636364,0,0.727272727272727,0,0.5,0.5,0.6,0.5,0.454545454545455,0
rigid,0.363636363636364,0,0.727272727272727,0,0.5,0.5,0.727272727272727,0,0.3,0.5
rigol,0.363636363636364,0,0.727272727272727,0,0.5,0.5,0.818181818181818,0,0.9,0.5
rigor,0.363636363636364,0,0.727272727272727,0,0.5,0.5,0.818181818181818,0,0.363636363636364,0
riyal,0.363636363636364,0,0.727272727272727,0,0.545454545454545,0,0.1,0.5,0.9,0.5
ryked,0.363636363636364,0,0.545454545454545,0,0.8,0.5,0.272727272727273,0,0.3,0.5
rykes,0.363636363636364,0,0.545454545454545,0,0.8,0.5,0.272727272727273,0,0.2,0.5
riled,0.363636363636364,0,0.727272727272727,0,0.9,0.5,0.272727272727273,0,0.3,0.5
riley,0.363636363636364,0,0.727272727272727,0,0.9,0.5,0.272727272727273,0,0.545454545454545,0
riles,0.363636363636364,0,0.727272727272727,0,0.9,0.5,0.272727272727273,0,0.2,0.5
rille,0.363636363636364,0,0.727272727272727,0,0.9,0.5,0.9,0.5,0.272727272727273,0
rilly,0.363636363636364,0,0.727272727272727,0,0.9,0.5,0.9,0.5,0.545454545454545,0
rills,0.363636363636364,0,0.727272727272727,0,0.9,0.5,0.9,0.5,0.2,0.5
rimal,0.363636363636364,0,0.727272727272727,0,0.875,1,0.1,0.5,0.9,0.5
rimas,0.363636363636364,0,0.727272727272727,0,0.875,1,0.1,0.5,0.2,0.5
rimed,0.363636363636364,0,0.727272727272727,0,0.875,1,0.272727272727273,0,0.3,0.5
rimer,0.363636363636364,0,0.727272727272727,0,0.875,1,0.272727272727273,0,0.363636363636364,0
rimes,0.363636363636364,0,0.727272727272727,0,0.875,1,0.272727272727273,0,0.2,0.5
rimpi,0.363636363636364,0,0.727272727272727,0,0.875,1,0.909090909090909,0,0.727272727272727,0
rinch,0.363636363636364,0,0.727272727272727,0,0.75,1,0.375,1,0.6,0.5
rinde,0.363636363636364,0,0.727272727272727,0,0.75,1,0.3,0.5,0.272727272727273,0
rindy,0.363636363636364,0,0.727272727272727,0,0.75,1,0.3,0.5,0.545454545454545,0
rinds,0.363636363636364,0,0.727272727272727,0,0.75,1,0.3,0.5,0.2,0.5
rynds,0.363636363636364,0,0.545454545454545,0,0.75,1,0.3,0.5,0.2,0.5
ringe,0.363636363636364,0,0.727272727272727,0,0.75,1,0.5,0.5,0.272727272727273,0
ringy,0.363636363636364,0,0.727272727272727,0,0.75,1,0.5,0.5,0.545454545454545,0
rings,0.363636363636364,0,0.727272727272727,0,0.75,1,0.5,0.5,0.2,0.5
rinka,0.363636363636364,0,0.727272727272727,0,0.75,1,0.8,0.5,0.1,0.5
rinks,0.363636363636364,0,0.727272727272727,0,0.75,1,0.8,0.5,0.2,0.5
rinse,0.363636363636364,0,0.727272727272727,0,0.75,1,0.2,0.5,0.272727272727273,0
riots,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.454545454545455,0,0.2,0.5
ryots,0.363636363636364,0,0.545454545454545,0,0.818181818181818,0,0.454545454545455,0,0.2,0.5
ripal,0.363636363636364,0,0.727272727272727,0,0.909090909090909,0,0.1,0.5,0.9,0.5
riped,0.363636363636364,0,0.727272727272727,0,0.909090909090909,0,0.272727272727273,0,0.3,0.5
ripen,0.363636363636364,0,0.727272727272727,0,0.909090909090909,0,0.272727272727273,0,0.75,1
riper,0.363636363636364,0,0.727272727272727,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0
ripes,0.363636363636364,0,0.727272727272727,0,0.909090909090909,0,0.272727272727273,0,0.2,0.5
ripup,0.363636363636364,0,0.727272727272727,0,0.909090909090909,0,0.636363636363636,0,0.909090909090909,0
risen,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.272727272727273,0,0.75,1
riser,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.272727272727273,0,0.363636363636364,0
rises,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.272727272727273,0,0.2,0.5
rishi,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.6,0.5,0.727272727272727,0
risky,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.8,0.5,0.545454545454545,0
risks,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.8,0.5,0.2,0.5
risqu,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.0909090909090909,0,0.636363636363636,0
risus,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.636363636363636,0,0.2,0.5
rites,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0,0.2,0.5
rithe,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0
ritsu,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.2,0.5,0.636363636363636,0
ritus,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.2,0.5
ritzy,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.125,1,0.545454545454545,0
rival,0.363636363636364,0,0.727272727272727,0,0.5,1,0.1,0.5,0.9,0.5
rived,0.363636363636364,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.3,0.5
rivel,0.363636363636364,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5
riven,0.363636363636364,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1
river,0.363636363636364,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.363636363636364,0
rives,0.363636363636364,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.2,0.5
rivet,0.363636363636364,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.454545454545455,0
rizar,0.363636363636364,0,0.727272727272727,0,0.125,1,0.1,0.5,0.363636363636364,0
roach,0.363636363636364,0,0.818181818181818,0,0.1,0.5,0.375,1,0.6,0.5
roads,0.363636363636364,0,0.818181818181818,0,0.1,0.5,0.3,0.5,0.2,0.5
roams,0.363636363636364,0,0.818181818181818,0,0.1,0.5,0.875,1,0.2,0.5
roans,0.363636363636364,0,0.818181818181818,0,0.1,0.5,0.75,1,0.2,0.5
roars,0.363636363636364,0,0.818181818181818,0,0.1,0.5,0.363636363636364,0,0.2,0.5
roast,0.363636363636364,0,0.818181818181818,0,0.1,0.5,0.2,0.5,0.454545454545455,0
robed,0.363636363636364,0,0.818181818181818,0,0.625,1,0.272727272727273,0,0.3,0.5
rober,0.363636363636364,0,0.818181818181818,0,0.625,1,0.272727272727273,0,0.363636363636364,0
robes,0.363636363636364,0,0.818181818181818,0,0.625,1,0.272727272727273,0,0.2,0.5
robin,0.363636363636364,0,0.818181818181818,0,0.625,1,0.727272727272727,0,0.75,1
roble,0.363636363636364,0,0.818181818181818,0,0.625,1,0.9,0.5,0.272727272727273,0
robot,0.363636363636364,0,0.818181818181818,0,0.625,1,0.818181818181818,0,0.454545454545455,0
robur,0.363636363636364,0,0.818181818181818,0,0.625,1,0.636363636363636,0,0.363636363636364,0
roche,0.363636363636364,0,0.818181818181818,0,0.375,1,0.6,0.5,0.272727272727273,0
rocky,0.363636363636364,0,0.818181818181818,0,0.375,1,0.8,0.5,0.545454545454545,0
rocks,0.363636363636364,0,0.818181818181818,0,0.375,1,0.8,0.5,0.2,0.5
rocta,0.363636363636364,0,0.818181818181818,0,0.375,1,0.454545454545455,0,0.1,0.5
rodeo,0.363636363636364,0,0.818181818181818,0,0.3,0.5,0.272727272727273,0,0.818181818181818,0
rodge,0.363636363636364,0,0.818181818181818,0,0.3,0.5,0.5,0.5,0.272727272727273,0
rogan,0.363636363636364,0,0.818181818181818,0,0.5,0.5,0.1,0.5,0.75,1
roger,0.363636363636364,0,0.818181818181818,0,0.5,0.5,0.272727272727273,0,0.363636363636364,0
rogue,0.363636363636364,0,0.818181818181818,0,0.5,0.5,0.636363636363636,0,0.272727272727273,0
roguy,0.363636363636364,0,0.818181818181818,0,0.5,0.5,0.636363636363636,0,0.545454545454545,0
rohan,0.363636363636364,0,0.818181818181818,0,0.6,0.5,0.1,0.5,0.75,1
rohob,0.363636363636364,0,0.818181818181818,0,0.6,0.5,0.818181818181818,0,0.625,1
rohun,0.363636363636364,0,0.818181818181818,0,0.6,0.5,0.636363636363636,0,0.75,1
royal,0.363636363636364,0,0.818181818181818,0,0.545454545454545,0,0.1,0.5,0.9,0.5
royet,0.363636363636364,0,0.818181818181818,0,0.545454545454545,0,0.272727272727273,0,0.454545454545455,0
roily,0.363636363636364,0,0.818181818181818,0,0.727272727272727,0,0.9,0.5,0.545454545454545,0
roils,0.363636363636364,0,0.818181818181818,0,0.727272727272727,0,0.9,0.5,0.2,0.5
royou,0.363636363636364,0,0.818181818181818,0,0.545454545454545,0,0.818181818181818,0,0.636363636363636,0
roist,0.363636363636364,0,0.818181818181818,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0
rojak,0.363636363636364,0,0.818181818181818,0,0.7,0.5,0.1,0.5,0.8,0.5
rokee,0.363636363636364,0,0.818181818181818,0,0.8,0.5,0.272727272727273,0,0.272727272727273,0
rokey,0.363636363636364,0,0.818181818181818,0,0.8,0.5,0.272727272727273,0,0.545454545454545,0
roker,0.363636363636364,0,0.818181818181818,0,0.8,0.5,0.272727272727273,0,0.363636363636364,0
roleo,0.363636363636364,0,0.818181818181818,0,0.9,0.5,0.272727272727273,0,0.818181818181818,0
roles,0.363636363636364,0,0.818181818181818,0,0.9,0.5,0.272727272727273,0,0.2,0.5
rolfe,0.363636363636364,0,0.818181818181818,0,0.9,0.5,0.4,0.5,0.272727272727273,0
rollo,0.363636363636364,0,0.818181818181818,0,0.9,0.5,0.9,0.5,0.818181818181818,0
rolls,0.363636363636364,0,0.818181818181818,0,0.9,0.5,0.9,0.5,0.2,0.5
romal,0.363636363636364,0,0.818181818181818,0,0.875,1,0.1,0.5,0.9,0.5
roman,0.363636363636364,0,0.818181818181818,0,0.875,1,0.1,0.5,0.75,1
romeo,0.363636363636364,0,0.818181818181818,0,0.875,1,0.272727272727273,0,0.818181818181818,0
romic,0.363636363636364,0,0.818181818181818,0,0.875,1,0.727272727272727,0,0.375,1
rompy,0.363636363636364,0,0.818181818181818,0,0.875,1,0.909090909090909,0,0.545454545454545,0
romps,0.363636363636364,0,0.818181818181818,0,0.875,1,0.909090909090909,0,0.2,0.5
rompu,0.363636363636364,0,0.818181818181818,0,0.875,1,0.909090909090909,0,0.636363636363636,0
ronco,0.363636363636364,0,0.818181818181818,0,0.75,1,0.375,1,0.818181818181818,0
ronde,0.363636363636364,0,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0
rondo,0.363636363636364,0,0.818181818181818,0,0.75,1,0.3,0.5,0.818181818181818,0
ronga,0.363636363636364,0,0.818181818181818,0,0.75,1,0.5,0.5,0.1,0.5
ronin,0.363636363636364,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1
ronni,0.363636363636364,0,0.818181818181818,0,0.75,1,0.75,1,0.727272727272727,0
roods,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.3,0.5,0.2,0.5
rooed,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.272727272727273,0,0.3,0.5
roofy,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.4,0.5,0.545454545454545,0
roofs,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.4,0.5,0.2,0.5
rooky,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.8,0.5,0.545454545454545,0
rooks,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.8,0.5,0.2,0.5
roomy,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.875,1,0.545454545454545,0
rooms,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.875,1,0.2,0.5
roosa,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.2,0.5,0.1,0.5
roose,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.2,0.5,0.272727272727273,0
roost,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.2,0.5,0.454545454545455,0
rooti,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.454545454545455,0,0.727272727272727,0
rooty,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.454545454545455,0,0.545454545454545,0
roots,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.454545454545455,0,0.2,0.5
roove,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.5,1,0.272727272727273,0
roped,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.272727272727273,0,0.3,0.5
ropey,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.272727272727273,0,0.545454545454545,0
roper,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0
ropes,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.272727272727273,0,0.2,0.5
roque,0.363636363636364,0,0.818181818181818,0,0.0909090909090909,0,0.636363636363636,0,0.272727272727273,0
roral,0.363636363636364,0,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.9,0.5
roric,0.363636363636364,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.375,1
rorid,0.363636363636364,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.3,0.5
rorty,0.363636363636364,0,0.818181818181818,0,0.363636363636364,0,0.454545454545455,0,0.545454545454545,0
rosal,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.1,0.5,0.9,0.5
rosed,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.272727272727273,0,0.3,0.5
rosel,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.272727272727273,0,0.9,0.5
roses,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.272727272727273,0,0.2,0.5
roset,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.272727272727273,0,0.454545454545455,0
roshi,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.6,0.5,0.727272727272727,0
rosin,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.75,1
rotal,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.1,0.5,0.9,0.5
rotan,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.1,0.5,0.75,1
rotas,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.1,0.5,0.2,0.5
rotch,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.375,1,0.6,0.5
roter,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
rotes,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.272727272727273,0,0.2,0.5
rotge,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.5,0.5,0.272727272727273,0
rotls,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.9,0.5,0.2,0.5
rotor,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0
rotos,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.818181818181818,0,0.2,0.5
rotse,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.2,0.5,0.272727272727273,0
rotta,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.454545454545455,0,0.1,0.5
rotte,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.454545454545455,0,0.272727272727273,0
rouen,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.272727272727273,0,0.75,1
roues,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.272727272727273,0,0.2,0.5
rouge,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.5,0.5,0.272727272727273,0
rough,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.5,0.5,0.6,0.5
rougy,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.5,0.5,0.545454545454545,0
rouky,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.8,0.5,0.545454545454545,0
round,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.75,1,0.3,0.5
roupy,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.909090909090909,0,0.545454545454545,0
roups,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.909090909090909,0,0.2,0.5
rouse,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.272727272727273,0
roust,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.454545454545455,0
route,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.454545454545455,0,0.272727272727273,0
routh,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.454545454545455,0,0.6,0.5
routs,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.454545454545455,0,0.2,0.5
roved,0.363636363636364,0,0.818181818181818,0,0.5,1,0.272727272727273,0,0.3,0.5
roven,0.363636363636364,0,0.818181818181818,0,0.5,1,0.272727272727273,0,0.75,1
rover,0.363636363636364,0,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0
roves,0.363636363636364,0,0.818181818181818,0,0.5,1,0.272727272727273,0,0.2,0.5
rovet,0.363636363636364,0,0.818181818181818,0,0.5,1,0.272727272727273,0,0.454545454545455,0
rowan,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.1,0.5,0.75,1
rowdy,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.3,0.5,0.545454545454545,0
rowed,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.272727272727273,0,0.3,0.5
rowel,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.272727272727273,0,0.9,0.5
rowen,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.272727272727273,0,0.75,1
rower,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.272727272727273,0,0.363636363636364,0
rowet,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.272727272727273,0,0.454545454545455,0
rowte,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.454545454545455,0,0.272727272727273,0
rowth,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.454545454545455,0,0.6,0.5
rowty,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.454545454545455,0,0.545454545454545,0
roxie,0.363636363636364,0,0.818181818181818,0,0.25,1,0.727272727272727,0,0.272727272727273,0
rozum,0.363636363636364,0,0.818181818181818,0,0.125,1,0.636363636363636,0,0.875,1
ruach,0.363636363636364,0,0.636363636363636,0,0.1,0.5,0.375,1,0.6,0.5
ruana,0.363636363636364,0,0.636363636363636,0,0.1,0.5,0.75,1,0.1,0.5
rubby,0.363636363636364,0,0.636363636363636,0,0.625,1,0.625,1,0.545454545454545,0
rubes,0.363636363636364,0,0.636363636363636,0,0.625,1,0.272727272727273,0,0.2,0.5
rubia,0.363636363636364,0,0.636363636363636,0,0.625,1,0.727272727272727,0,0.1,0.5
rubin,0.363636363636364,0,0.636363636363636,0,0.625,1,0.727272727272727,0,0.75,1
ruble,0.363636363636364,0,0.636363636363636,0,0.625,1,0.9,0.5,0.272727272727273,0
rubor,0.363636363636364,0,0.636363636363636,0,0.625,1,0.818181818181818,0,0.363636363636364,0
rubus,0.363636363636364,0,0.636363636363636,0,0.625,1,0.636363636363636,0,0.2,0.5
ruche,0.363636363636364,0,0.636363636363636,0,0.375,1,0.6,0.5,0.272727272727273,0
rucky,0.363636363636364,0,0.636363636363636,0,0.375,1,0.8,0.5,0.545454545454545,0
rucks,0.363636363636364,0,0.636363636363636,0,0.375,1,0.8,0.5,0.2,0.5
rudas,0.363636363636364,0,0.636363636363636,0,0.3,0.5,0.1,0.5,0.2,0.5
ruddy,0.363636363636364,0,0.636363636363636,0,0.3,0.5,0.3,0.5,0.545454545454545,0
rudds,0.363636363636364,0,0.636363636363636,0,0.3,0.5,0.3,0.5,0.2,0.5
ruder,0.363636363636364,0,0.636363636363636,0,0.3,0.5,0.272727272727273,0,0.363636363636364,0
rudge,0.363636363636364,0,0.636363636363636,0,0.3,0.5,0.5,0.5,0.272727272727273,0
ruely,0.363636363636364,0,0.636363636363636,0,0.272727272727273,0,0.9,0.5,0.545454545454545,0
ruers,0.363636363636364,0,0.636363636363636,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5
ruffe,0.363636363636364,0,0.636363636363636,0,0.4,0.5,0.4,0.5,0.272727272727273,0
ruffs,0.363636363636364,0,0.636363636363636,0,0.4,0.5,0.4,0.5,0.2,0.5
rufus,0.363636363636364,0,0.636363636363636,0,0.4,0.5,0.636363636363636,0,0.2,0.5
rugae,0.363636363636364,0,0.636363636363636,0,0.5,0.5,0.1,0.5,0.272727272727273,0
rugal,0.363636363636364,0,0.636363636363636,0,0.5,0.5,0.1,0.5,0.9,0.5
rugby,0.363636363636364,0,0.636363636363636,0,0.5,0.5,0.625,1,0.545454545454545,0
ruggy,0.363636363636364,0,0.636363636363636,0,0.5,0.5,0.5,0.5,0.545454545454545,0
ruing,0.363636363636364,0,0.636363636363636,0,0.727272727272727,0,0.75,1,0.5,0.5
ruins,0.363636363636364,0,0.636363636363636,0,0.727272727272727,0,0.75,1,0.2,0.5
ruled,0.363636363636364,0,0.636363636363636,0,0.9,0.5,0.272727272727273,0,0.3,0.5
ruler,0.363636363636364,0,0.636363636363636,0,0.9,0.5,0.272727272727273,0,0.363636363636364,0
rules,0.363636363636364,0,0.636363636363636,0,0.9,0.5,0.272727272727273,0,0.2,0.5
rumal,0.363636363636364,0,0.636363636363636,0,0.875,1,0.1,0.5,0.9,0.5
ruman,0.363636363636364,0,0.636363636363636,0,0.875,1,0.1,0.5,0.75,1
rumba,0.363636363636364,0,0.636363636363636,0,0.875,1,0.625,1,0.1,0.5
rumbo,0.363636363636364,0,0.636363636363636,0,0.875,1,0.625,1,0.818181818181818,0
rumen,0.363636363636364,0,0.636363636363636,0,0.875,1,0.272727272727273,0,0.75,1
rumex,0.363636363636364,0,0.636363636363636,0,0.875,1,0.272727272727273,0,0.25,1
rumly,0.363636363636364,0,0.636363636363636,0,0.875,1,0.9,0.5,0.545454545454545,0
rummy,0.363636363636364,0,0.636363636363636,0,0.875,1,0.875,1,0.545454545454545,0
rumor,0.363636363636364,0,0.636363636363636,0,0.875,1,0.818181818181818,0,0.363636363636364,0
rumpy,0.363636363636364,0,0.636363636363636,0,0.875,1,0.909090909090909,0,0.545454545454545,0
rumps,0.363636363636364,0,0.636363636363636,0,0.875,1,0.909090909090909,0,0.2,0.5
runby,0.363636363636364,0,0.636363636363636,0,0.75,1,0.625,1,0.545454545454545,0
runch,0.363636363636364,0,0.636363636363636,0,0.75,1,0.375,1,0.6,0.5
rundi,0.363636363636364,0,0.636363636363636,0,0.75,1,0.3,0.5,0.727272727272727,0
runed,0.363636363636364,0,0.636363636363636,0,0.75,1,0.272727272727273,0,0.3,0.5
runer,0.363636363636364,0,0.636363636363636,0,0.75,1,0.272727272727273,0,0.363636363636364,0
runes,0.363636363636364,0,0.636363636363636,0,0.75,1,0.272727272727273,0,0.2,0.5
rungs,0.363636363636364,0,0.636363636363636,0,0.75,1,0.5,0.5,0.2,0.5
runic,0.363636363636364,0,0.636363636363636,0,0.75,1,0.727272727272727,0,0.375,1
runny,0.363636363636364,0,0.636363636363636,0,0.75,1,0.75,1,0.545454545454545,0
runsy,0.363636363636364,0,0.636363636363636,0,0.75,1,0.2,0.5,0.545454545454545,0
runty,0.363636363636364,0,0.636363636363636,0,0.75,1,0.454545454545455,0,0.545454545454545,0
runts,0.363636363636364,0,0.636363636363636,0,0.75,1,0.454545454545455,0,0.2,0.5
rupee,0.363636363636364,0,0.636363636363636,0,0.909090909090909,0,0.272727272727273,0,0.272727272727273,0
