word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12
subvii,0.2,0.5,0.636363636363636,0,0.625,1,0.5,1,0.727272727272727,0,0.727272727272727,0
subway,0.2,0.5,0.636363636363636,0,0.625,1,0.181818181818182,0,0.1,0.5,0.545454545454545,0
subwar,0.2,0.5,0.636363636363636,0,0.625,1,0.181818181818182,0,0.1,0.5,0.363636363636364,0
succah,0.2,0.5,0.636363636363636,0,0.375,1,0.375,1,0.1,0.5,0.6,0.5
succes,0.2,0.5,0.636363636363636,0,0.375,1,0.375,1,0.272727272727273,0,0.2,0.5
succin,0.2,0.5,0.636363636363636,0,0.375,1,0.375,1,0.727272727272727,0,0.75,1
succor,0.2,0.5,0.636363636363636,0,0.375,1,0.375,1,0.818181818181818,0,0.363636363636364,0
succub,0.2,0.5,0.636363636363636,0,0.375,1,0.375,1,0.636363636363636,0,0.625,1
succus,0.2,0.5,0.636363636363636,0,0.375,1,0.375,1,0.636363636363636,0,0.2,0.5
suchos,0.2,0.5,0.636363636363636,0,0.375,1,0.6,0.5,0.818181818181818,0,0.2,0.5
sucked,0.2,0.5,0.636363636363636,0,0.375,1,0.8,0.5,0.272727272727273,0,0.3,0.5
sucken,0.2,0.5,0.636363636363636,0,0.375,1,0.8,0.5,0.272727272727273,0,0.75,1
sucker,0.2,0.5,0.636363636363636,0,0.375,1,0.8,0.5,0.272727272727273,0,0.363636363636364,0
sucket,0.2,0.5,0.636363636363636,0,0.375,1,0.8,0.5,0.272727272727273,0,0.454545454545455,0
suckle,0.2,0.5,0.636363636363636,0,0.375,1,0.8,0.5,0.9,0.5,0.272727272727273,0
suclat,0.2,0.5,0.636363636363636,0,0.375,1,0.9,0.5,0.1,0.5,0.454545454545455,0
sucres,0.2,0.5,0.636363636363636,0,0.375,1,0.363636363636364,0,0.272727272727273,0,0.2,0.5
sucuri,0.2,0.5,0.636363636363636,0,0.375,1,0.636363636363636,0,0.363636363636364,0,0.727272727272727,0
sucury,0.2,0.5,0.636363636363636,0,0.375,1,0.636363636363636,0,0.363636363636364,0,0.545454545454545,0
sudani,0.2,0.5,0.636363636363636,0,0.3,0.5,0.1,0.5,0.75,1,0.727272727272727,0
sudary,0.2,0.5,0.636363636363636,0,0.3,0.5,0.1,0.5,0.363636363636364,0,0.545454545454545,0
sudate,0.2,0.5,0.636363636363636,0,0.3,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0
sudden,0.2,0.5,0.636363636363636,0,0.3,0.5,0.3,0.5,0.272727272727273,0,0.75,1
sudder,0.2,0.5,0.636363636363636,0,0.3,0.5,0.3,0.5,0.272727272727273,0,0.363636363636364,0
suddle,0.2,0.5,0.636363636363636,0,0.3,0.5,0.3,0.5,0.9,0.5,0.272727272727273,0
sudors,0.2,0.5,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.2,0.5
sudsed,0.2,0.5,0.636363636363636,0,0.3,0.5,0.2,0.5,0.272727272727273,0,0.3,0.5
sudser,0.2,0.5,0.636363636363636,0,0.3,0.5,0.2,0.5,0.272727272727273,0,0.363636363636364,0
sudses,0.2,0.5,0.636363636363636,0,0.3,0.5,0.2,0.5,0.272727272727273,0,0.2,0.5
sueded,0.2,0.5,0.636363636363636,0,0.272727272727273,0,0.3,0.5,0.272727272727273,0,0.3,0.5
suedes,0.2,0.5,0.636363636363636,0,0.272727272727273,0,0.3,0.5,0.272727272727273,0,0.2,0.5
suegee,0.2,0.5,0.636363636363636,0,0.272727272727273,0,0.5,0.5,0.272727272727273,0,0.272727272727273,0
suerre,0.2,0.5,0.636363636363636,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.272727272727273,0
suerte,0.2,0.5,0.636363636363636,0,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.272727272727273,0
suevic,0.2,0.5,0.636363636363636,0,0.272727272727273,0,0.5,1,0.727272727272727,0,0.375,1
suffer,0.2,0.5,0.636363636363636,0,0.4,0.5,0.4,0.5,0.272727272727273,0,0.363636363636364,0
suffix,0.2,0.5,0.636363636363636,0,0.4,0.5,0.4,0.5,0.727272727272727,0,0.25,1
sufism,0.2,0.5,0.636363636363636,0,0.4,0.5,0.727272727272727,0,0.2,0.5,0.875,1
sugamo,0.2,0.5,0.636363636363636,0,0.5,0.5,0.1,0.5,0.875,1,0.818181818181818,0
sugann,0.2,0.5,0.636363636363636,0,0.5,0.5,0.1,0.5,0.75,1,0.75,1
sugary,0.2,0.5,0.636363636363636,0,0.5,0.5,0.1,0.5,0.363636363636364,0,0.545454545454545,0
sugars,0.2,0.5,0.636363636363636,0,0.5,0.5,0.1,0.5,0.363636363636364,0,0.2,0.5
sugent,0.2,0.5,0.636363636363636,0,0.5,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0
suggan,0.2,0.5,0.636363636363636,0,0.5,0.5,0.5,0.5,0.1,0.5,0.75,1
suggil,0.2,0.5,0.636363636363636,0,0.5,0.5,0.5,0.5,0.727272727272727,0,0.9,0.5
sughed,0.2,0.5,0.636363636363636,0,0.5,0.5,0.6,0.5,0.272727272727273,0,0.3,0.5
suidae,0.2,0.5,0.636363636363636,0,0.727272727272727,0,0.3,0.5,0.1,0.5,0.272727272727273,0
suints,0.2,0.5,0.636363636363636,0,0.727272727272727,0,0.75,1,0.454545454545455,0,0.2,0.5
suisse,0.2,0.5,0.636363636363636,0,0.727272727272727,0,0.2,0.5,0.2,0.5,0.272727272727273,0
suited,0.2,0.5,0.636363636363636,0,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0,0.3,0.5
suites,0.2,0.5,0.636363636363636,0,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0,0.2,0.5
suitly,0.2,0.5,0.636363636363636,0,0.727272727272727,0,0.454545454545455,0,0.9,0.5,0.545454545454545,0
suitor,0.2,0.5,0.636363636363636,0,0.727272727272727,0,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0
suivez,0.2,0.5,0.636363636363636,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.125,1
sukkah,0.2,0.5,0.636363636363636,0,0.8,0.5,0.8,0.5,0.1,0.5,0.6,0.5
sulaba,0.2,0.5,0.636363636363636,0,0.9,0.5,0.1,0.5,0.625,1,0.1,0.5
sulaib,0.2,0.5,0.636363636363636,0,0.9,0.5,0.1,0.5,0.727272727272727,0,0.625,1
sulcal,0.2,0.5,0.636363636363636,0,0.9,0.5,0.375,1,0.1,0.5,0.9,0.5
sulcar,0.2,0.5,0.636363636363636,0,0.9,0.5,0.375,1,0.1,0.5,0.363636363636364,0
sulcus,0.2,0.5,0.636363636363636,0,0.9,0.5,0.375,1,0.636363636363636,0,0.2,0.5
suldan,0.2,0.5,0.636363636363636,0,0.9,0.5,0.3,0.5,0.1,0.5,0.75,1
sulfas,0.2,0.5,0.636363636363636,0,0.9,0.5,0.4,0.5,0.1,0.5,0.2,0.5
sulfid,0.2,0.5,0.636363636363636,0,0.9,0.5,0.4,0.5,0.727272727272727,0,0.3,0.5
sulfur,0.2,0.5,0.636363636363636,0,0.9,0.5,0.4,0.5,0.636363636363636,0,0.363636363636364,0
suling,0.2,0.5,0.636363636363636,0,0.9,0.5,0.727272727272727,0,0.75,1,0.5,0.5
sulked,0.2,0.5,0.636363636363636,0,0.9,0.5,0.8,0.5,0.272727272727273,0,0.3,0.5
sulker,0.2,0.5,0.636363636363636,0,0.9,0.5,0.8,0.5,0.272727272727273,0,0.363636363636364,0
sullan,0.2,0.5,0.636363636363636,0,0.9,0.5,0.9,0.5,0.1,0.5,0.75,1
sullen,0.2,0.5,0.636363636363636,0,0.9,0.5,0.9,0.5,0.272727272727273,0,0.75,1
sullow,0.2,0.5,0.636363636363636,0,0.9,0.5,0.9,0.5,0.818181818181818,0,0.181818181818182,0
sulpha,0.2,0.5,0.636363636363636,0,0.9,0.5,0.909090909090909,0,0.6,0.5,0.1,0.5
sulpho,0.2,0.5,0.636363636363636,0,0.9,0.5,0.909090909090909,0,0.6,0.5,0.818181818181818,0
sultam,0.2,0.5,0.636363636363636,0,0.9,0.5,0.454545454545455,0,0.1,0.5,0.875,1
sultan,0.2,0.5,0.636363636363636,0,0.9,0.5,0.454545454545455,0,0.1,0.5,0.75,1
sultry,0.2,0.5,0.636363636363636,0,0.9,0.5,0.454545454545455,0,0.363636363636364,0,0.545454545454545,0
suluan,0.2,0.5,0.636363636363636,0,0.9,0.5,0.636363636363636,0,0.1,0.5,0.75,1
sulung,0.2,0.5,0.636363636363636,0,0.9,0.5,0.636363636363636,0,0.75,1,0.5,0.5
sumach,0.2,0.5,0.636363636363636,0,0.875,1,0.1,0.5,0.375,1,0.6,0.5
sumacs,0.2,0.5,0.636363636363636,0,0.875,1,0.1,0.5,0.375,1,0.2,0.5
sumage,0.2,0.5,0.636363636363636,0,0.875,1,0.1,0.5,0.5,0.5,0.272727272727273,0
sumass,0.2,0.5,0.636363636363636,0,0.875,1,0.1,0.5,0.2,0.5,0.2,0.5
sumbal,0.2,0.5,0.636363636363636,0,0.875,1,0.625,1,0.1,0.5,0.9,0.5
sumbul,0.2,0.5,0.636363636363636,0,0.875,1,0.625,1,0.636363636363636,0,0.9,0.5
sumdum,0.2,0.5,0.636363636363636,0,0.875,1,0.3,0.5,0.636363636363636,0,0.875,1
summae,0.2,0.5,0.636363636363636,0,0.875,1,0.875,1,0.1,0.5,0.272727272727273,0
summar,0.2,0.5,0.636363636363636,0,0.875,1,0.875,1,0.1,0.5,0.363636363636364,0
summas,0.2,0.5,0.636363636363636,0,0.875,1,0.875,1,0.1,0.5,0.2,0.5
summat,0.2,0.5,0.636363636363636,0,0.875,1,0.875,1,0.1,0.5,0.454545454545455,0
summed,0.2,0.5,0.636363636363636,0,0.875,1,0.875,1,0.272727272727273,0,0.3,0.5
summer,0.2,0.5,0.636363636363636,0,0.875,1,0.875,1,0.272727272727273,0,0.363636363636364,0
summit,0.2,0.5,0.636363636363636,0,0.875,1,0.875,1,0.727272727272727,0,0.454545454545455,0
summon,0.2,0.5,0.636363636363636,0,0.875,1,0.875,1,0.818181818181818,0,0.75,1
summut,0.2,0.5,0.636363636363636,0,0.875,1,0.875,1,0.636363636363636,0,0.454545454545455,0
sumner,0.2,0.5,0.636363636363636,0,0.875,1,0.75,1,0.272727272727273,0,0.363636363636364,0
sumper,0.2,0.5,0.636363636363636,0,0.875,1,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0
sumphy,0.2,0.5,0.636363636363636,0,0.875,1,0.909090909090909,0,0.6,0.5,0.545454545454545,0
sumpit,0.2,0.5,0.636363636363636,0,0.875,1,0.909090909090909,0,0.727272727272727,0,0.454545454545455,0
sumple,0.2,0.5,0.636363636363636,0,0.875,1,0.909090909090909,0,0.9,0.5,0.272727272727273,0
sunbow,0.2,0.5,0.636363636363636,0,0.75,1,0.625,1,0.818181818181818,0,0.181818181818182,0
suncke,0.2,0.5,0.636363636363636,0,0.75,1,0.375,1,0.8,0.5,0.272727272727273,0
suncup,0.2,0.5,0.636363636363636,0,0.75,1,0.375,1,0.636363636363636,0,0.909090909090909,0
sundae,0.2,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.1,0.5,0.272727272727273,0
sunday,0.2,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.1,0.5,0.545454545454545,0
sundar,0.2,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.1,0.5,0.363636363636364,0
sundek,0.2,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.272727272727273,0,0.8,0.5
sunder,0.2,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.272727272727273,0,0.363636363636364,0
sundew,0.2,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.272727272727273,0,0.181818181818182,0
sundik,0.2,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.727272727272727,0,0.8,0.5
sundog,0.2,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.818181818181818,0,0.5,0.5
sundra,0.2,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.363636363636364,0,0.1,0.5
sundri,0.2,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.363636363636364,0,0.727272727272727,0
sundry,0.2,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.363636363636364,0,0.545454545454545,0
sungar,0.2,0.5,0.636363636363636,0,0.75,1,0.5,0.5,0.1,0.5,0.363636363636364,0
sungha,0.2,0.5,0.636363636363636,0,0.75,1,0.5,0.5,0.6,0.5,0.1,0.5
sunglo,0.2,0.5,0.636363636363636,0,0.75,1,0.5,0.5,0.9,0.5,0.818181818181818,0
sunhat,0.2,0.5,0.636363636363636,0,0.75,1,0.6,0.5,0.1,0.5,0.454545454545455,0
sunyie,0.2,0.5,0.636363636363636,0,0.75,1,0.545454545454545,0,0.727272727272727,0,0.272727272727273,0
sunken,0.2,0.5,0.636363636363636,0,0.75,1,0.8,0.5,0.272727272727273,0,0.75,1
sunket,0.2,0.5,0.636363636363636,0,0.75,1,0.8,0.5,0.272727272727273,0,0.454545454545455,0
sunkie,0.2,0.5,0.636363636363636,0,0.75,1,0.8,0.5,0.727272727272727,0,0.272727272727273,0
sunlet,0.2,0.5,0.636363636363636,0,0.75,1,0.9,0.5,0.272727272727273,0,0.454545454545455,0
sunlit,0.2,0.5,0.636363636363636,0,0.75,1,0.9,0.5,0.727272727272727,0,0.454545454545455,0
sunnas,0.2,0.5,0.636363636363636,0,0.75,1,0.75,1,0.1,0.5,0.2,0.5
sunned,0.2,0.5,0.636363636363636,0,0.75,1,0.75,1,0.272727272727273,0,0.3,0.5
sunnud,0.2,0.5,0.636363636363636,0,0.75,1,0.75,1,0.636363636363636,0,0.3,0.5
sunray,0.2,0.5,0.636363636363636,0,0.75,1,0.363636363636364,0,0.1,0.5,0.545454545454545,0
sunset,0.2,0.5,0.636363636363636,0,0.75,1,0.2,0.5,0.272727272727273,0,0.454545454545455,0
suntan,0.2,0.5,0.636363636363636,0,0.75,1,0.454545454545455,0,0.1,0.5,0.75,1
sunups,0.2,0.5,0.636363636363636,0,0.75,1,0.636363636363636,0,0.909090909090909,0,0.2,0.5
sunway,0.2,0.5,0.636363636363636,0,0.75,1,0.181818181818182,0,0.1,0.5,0.545454545454545,0
suomic,0.2,0.5,0.636363636363636,0,0.818181818181818,0,0.875,1,0.727272727272727,0,0.375,1
supari,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.1,0.5,0.363636363636364,0,0.727272727272727,0
supawn,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.1,0.5,0.181818181818182,0,0.75,1
superb,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.625,1
superi,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0
superl,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.9,0.5
supers,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5
supine,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.727272727272727,0,0.75,1,0.272727272727273,0
suplex,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.9,0.5,0.272727272727273,0,0.25,1
supped,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.909090909090909,0,0.272727272727273,0,0.3,0.5
supper,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0
supple,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.909090909090909,0,0.9,0.5,0.272727272727273,0
supply,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.909090909090909,0,0.9,0.5,0.545454545454545,0
suppos,0.2,0.5,0.636363636363636,0,0.909090909090909,0,0.909090909090909,0,0.818181818181818,0,0.2,0.5
surahi,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.1,0.5,0.6,0.5,0.727272727272727,0
surahs,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.1,0.5,0.6,0.5,0.2,0.5
surbed,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.625,1,0.272727272727273,0,0.3,0.5
surcle,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.375,1,0.9,0.5,0.272727272727273,0
surely,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0,0.9,0.5,0.545454545454545,0
suresh,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.6,0.5
surest,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0
surety,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0,0.454545454545455,0,0.545454545454545,0
surfed,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.4,0.5,0.272727272727273,0,0.3,0.5
surfer,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.4,0.5,0.272727272727273,0,0.363636363636364,0
surfie,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.4,0.5,0.727272727272727,0,0.272727272727273,0
surfle,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.4,0.5,0.9,0.5,0.272727272727273,0
surged,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.5,0.5,0.272727272727273,0,0.3,0.5
surger,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.5,0.5,0.272727272727273,0,0.363636363636364,0
surges,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.5,0.5,0.272727272727273,0,0.2,0.5
surhai,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.6,0.5,0.1,0.5,0.727272727272727,0
suriga,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.727272727272727,0,0.5,0.5,0.1,0.5
surmit,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.875,1,0.727272727272727,0,0.454545454545455,0
surnai,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.75,1,0.1,0.5,0.727272727272727,0
surnay,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.75,1,0.1,0.5,0.545454545454545,0
surnap,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.75,1,0.1,0.5,0.909090909090909,0
surrah,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.363636363636364,0,0.1,0.5,0.6,0.5
surras,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.363636363636364,0,0.1,0.5,0.2,0.5
surrey,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.363636363636364,0,0.272727272727273,0,0.545454545454545,0
surtax,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.454545454545455,0,0.1,0.5,0.25,1
survey,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.5,1,0.272727272727273,0,0.545454545454545,0
surwan,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.181818181818182,0,0.1,0.5,0.75,1
susans,0.2,0.5,0.636363636363636,0,0.2,0.5,0.1,0.5,0.75,1,0.2,0.5
susian,0.2,0.5,0.636363636363636,0,0.2,0.5,0.727272727272727,0,0.1,0.5,0.75,1
suslik,0.2,0.5,0.636363636363636,0,0.2,0.5,0.9,0.5,0.727272727272727,0,0.8,0.5
sussex,0.2,0.5,0.636363636363636,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.25,1
susumu,0.2,0.5,0.636363636363636,0,0.2,0.5,0.636363636363636,0,0.875,1,0.636363636363636,0
susurr,0.2,0.5,0.636363636363636,0,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.363636363636364,0
sutaio,0.2,0.5,0.636363636363636,0,0.454545454545455,0,0.1,0.5,0.727272727272727,0,0.818181818181818,0
suther,0.2,0.5,0.636363636363636,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0
sutile,0.2,0.5,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.9,0.5,0.272727272727273,0
sutler,0.2,0.5,0.636363636363636,0,0.454545454545455,0,0.9,0.5,0.272727272727273,0,0.363636363636364,0
sutras,0.2,0.5,0.636363636363636,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.2,0.5
suttas,0.2,0.5,0.636363636363636,0,0.454545454545455,0,0.454545454545455,0,0.1,0.5,0.2,0.5
suttee,0.2,0.5,0.636363636363636,0,0.454545454545455,0,0.454545454545455,0,0.272727272727273,0,0.272727272727273,0
sutten,0.2,0.5,0.636363636363636,0,0.454545454545455,0,0.454545454545455,0,0.272727272727273,0,0.75,1
sutter,0.2,0.5,0.636363636363636,0,0.454545454545455,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
suttin,0.2,0.5,0.636363636363636,0,0.454545454545455,0,0.454545454545455,0,0.727272727272727,0,0.75,1
suttle,0.2,0.5,0.636363636363636,0,0.454545454545455,0,0.454545454545455,0,0.9,0.5,0.272727272727273,0
suture,0.2,0.5,0.636363636363636,0,0.454545454545455,0,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0
suzuki,0.2,0.5,0.636363636363636,0,0.125,1,0.636363636363636,0,0.8,0.5,0.727272727272727,0
svamin,0.2,0.5,0.5,1,0.1,0.5,0.875,1,0.727272727272727,0,0.75,1
svante,0.2,0.5,0.5,1,0.1,0.5,0.75,1,0.454545454545455,0,0.272727272727273,0
svaraj,0.2,0.5,0.5,1,0.1,0.5,0.363636363636364,0,0.1,0.5,0.7,0.5
svelte,0.2,0.5,0.5,1,0.272727272727273,0,0.9,0.5,0.454545454545455,0,0.272727272727273,0
swabby,0.2,0.5,0.181818181818182,0,0.1,0.5,0.625,1,0.625,1,0.545454545454545,0
swaddy,0.2,0.5,0.181818181818182,0,0.1,0.5,0.3,0.5,0.3,0.5,0.545454545454545,0
swaged,0.2,0.5,0.181818181818182,0,0.1,0.5,0.5,0.5,0.272727272727273,0,0.3,0.5
swager,0.2,0.5,0.181818181818182,0,0.1,0.5,0.5,0.5,0.272727272727273,0,0.363636363636364,0
swages,0.2,0.5,0.181818181818182,0,0.1,0.5,0.5,0.5,0.272727272727273,0,0.2,0.5
swaggi,0.2,0.5,0.181818181818182,0,0.1,0.5,0.5,0.5,0.5,0.5,0.727272727272727,0
swaggy,0.2,0.5,0.181818181818182,0,0.1,0.5,0.5,0.5,0.5,0.5,0.545454545454545,0
swayed,0.2,0.5,0.181818181818182,0,0.1,0.5,0.545454545454545,0,0.272727272727273,0,0.3,0.5
swayer,0.2,0.5,0.181818181818182,0,0.1,0.5,0.545454545454545,0,0.272727272727273,0,0.363636363636364,0
swails,0.2,0.5,0.181818181818182,0,0.1,0.5,0.727272727272727,0,0.9,0.5,0.2,0.5
swains,0.2,0.5,0.181818181818182,0,0.1,0.5,0.727272727272727,0,0.75,1,0.2,0.5
swaird,0.2,0.5,0.181818181818182,0,0.1,0.5,0.727272727272727,0,0.363636363636364,0,0.3,0.5
swaler,0.2,0.5,0.181818181818182,0,0.1,0.5,0.9,0.5,0.272727272727273,0,0.363636363636364,0
swales,0.2,0.5,0.181818181818182,0,0.1,0.5,0.9,0.5,0.272727272727273,0,0.2,0.5
swallo,0.2,0.5,0.181818181818182,0,0.1,0.5,0.9,0.5,0.9,0.5,0.818181818181818,0
swamis,0.2,0.5,0.181818181818182,0,0.1,0.5,0.875,1,0.727272727272727,0,0.2,0.5
swampy,0.2,0.5,0.181818181818182,0,0.1,0.5,0.875,1,0.909090909090909,0,0.545454545454545,0
swamps,0.2,0.5,0.181818181818182,0,0.1,0.5,0.875,1,0.909090909090909,0,0.2,0.5
swangy,0.2,0.5,0.181818181818182,0,0.1,0.5,0.75,1,0.5,0.5,0.545454545454545,0
swanky,0.2,0.5,0.181818181818182,0,0.1,0.5,0.75,1,0.8,0.5,0.545454545454545,0
swanks,0.2,0.5,0.181818181818182,0,0.1,0.5,0.75,1,0.8,0.5,0.2,0.5
swanny,0.2,0.5,0.181818181818182,0,0.1,0.5,0.75,1,0.75,1,0.545454545454545,0
swaraj,0.2,0.5,0.181818181818182,0,0.1,0.5,0.363636363636364,0,0.1,0.5,0.7,0.5
swardy,0.2,0.5,0.181818181818182,0,0.1,0.5,0.363636363636364,0,0.3,0.5,0.545454545454545,0
swards,0.2,0.5,0.181818181818182,0,0.1,0.5,0.363636363636364,0,0.3,0.5,0.2,0.5
swarfs,0.2,0.5,0.181818181818182,0,0.1,0.5,0.363636363636364,0,0.4,0.5,0.2,0.5
swarga,0.2,0.5,0.181818181818182,0,0.1,0.5,0.363636363636364,0,0.5,0.5,0.1,0.5
swarmy,0.2,0.5,0.181818181818182,0,0.1,0.5,0.363636363636364,0,0.875,1,0.545454545454545,0
swarms,0.2,0.5,0.181818181818182,0,0.1,0.5,0.363636363636364,0,0.875,1,0.2,0.5
swarry,0.2,0.5,0.181818181818182,0,0.1,0.5,0.363636363636364,0,0.363636363636364,0,0.545454545454545,0
swarth,0.2,0.5,0.181818181818182,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.6,0.5
swarty,0.2,0.5,0.181818181818182,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.545454545454545,0
swarve,0.2,0.5,0.181818181818182,0,0.1,0.5,0.363636363636364,0,0.5,1,0.272727272727273,0
swashy,0.2,0.5,0.181818181818182,0,0.1,0.5,0.2,0.5,0.6,0.5,0.545454545454545,0
swatch,0.2,0.5,0.181818181818182,0,0.1,0.5,0.454545454545455,0,0.375,1,0.6,0.5
swathe,0.2,0.5,0.181818181818182,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0
swathy,0.2,0.5,0.181818181818182,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.545454545454545,0
swaths,0.2,0.5,0.181818181818182,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.2,0.5
swatow,0.2,0.5,0.181818181818182,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.181818181818182,0
swaver,0.2,0.5,0.181818181818182,0,0.1,0.5,0.5,1,0.272727272727273,0,0.363636363636364,0
swears,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.1,0.5,0.363636363636364,0,0.2,0.5
sweath,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.1,0.5,0.454545454545455,0,0.6,0.5
sweaty,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.1,0.5,0.454545454545455,0,0.545454545454545,0
sweats,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.1,0.5,0.454545454545455,0,0.2,0.5
sweden,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.3,0.5,0.272727272727273,0,0.75,1
swedes,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.3,0.5,0.272727272727273,0,0.2,0.5
swedge,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.3,0.5,0.5,0.5,0.272727272727273,0
swedru,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.3,0.5,0.363636363636364,0,0.636363636363636,0
sweeny,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.272727272727273,0,0.75,1,0.545454545454545,0
sweens,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.272727272727273,0,0.75,1,0.2,0.5
sweepy,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.272727272727273,0,0.909090909090909,0,0.545454545454545,0
sweeps,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.272727272727273,0,0.909090909090909,0,0.2,0.5
sweert,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0
sweese,0.2,0.5,0.181818181818182,0,0.272727272727273,0,0.272727272727273,0,0.2,0.5,0.272727272727273,0
