word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8
"קדרו",0.111111111111111,0,0.181818181818182,1,0.222222222222222,0,0.555555555555556,0
"קדרי",0.111111111111111,0,0.181818181818182,1,0.222222222222222,0,0.545454545454545,1
"קדרך",0.111111111111111,0,0.181818181818182,1,0.222222222222222,0,0.818181818181818,1
"קדרם",0.111111111111111,0,0.181818181818182,1,0.222222222222222,0,0.777777777777778,0
"קדרן",0.111111111111111,0,0.181818181818182,1,0.222222222222222,0,0.666666666666667,0
"קדרת",0.111111111111111,0,0.181818181818182,1,0.222222222222222,0,0.8,2
"קדשה",0.111111111111111,0,0.181818181818182,1,0.0909090909090909,1,0.4,2
"קדשו",0.111111111111111,0,0.181818181818182,1,0.0909090909090909,1,0.555555555555556,0
"קדשי",0.111111111111111,0,0.181818181818182,1,0.0909090909090909,1,0.545454545454545,1
"קדשך",0.111111111111111,0,0.181818181818182,1,0.0909090909090909,1,0.818181818181818,1
"קדשם",0.111111111111111,0,0.181818181818182,1,0.0909090909090909,1,0.777777777777778,0
"קדשן",0.111111111111111,0,0.181818181818182,1,0.0909090909090909,1,0.666666666666667,0
"קדשת",0.111111111111111,0,0.181818181818182,1,0.0909090909090909,1,0.8,2
"קהוי",0.111111111111111,0,0.4,2,0.555555555555556,0,0.545454545454545,1
"קהות",0.111111111111111,0,0.4,2,0.555555555555556,0,0.8,2
"קהים",0.111111111111111,0,0.4,2,0.545454545454545,1,0.777777777777778,0
"קהיר",0.111111111111111,0,0.4,2,0.545454545454545,1,0.222222222222222,0
"קהית",0.111111111111111,0,0.4,2,0.545454545454545,1,0.8,2
"קהלה",0.111111111111111,0,0.4,2,0.727272727272727,1,0.4,2
"קהלו",0.111111111111111,0,0.4,2,0.727272727272727,1,0.555555555555556,0
"קהלי",0.111111111111111,0,0.4,2,0.727272727272727,1,0.545454545454545,1
"קהלך",0.111111111111111,0,0.4,2,0.727272727272727,1,0.818181818181818,1
"קהלם",0.111111111111111,0,0.4,2,0.727272727272727,1,0.777777777777778,0
"קהלן",0.111111111111111,0,0.4,2,0.727272727272727,1,0.666666666666667,0
"קהלת",0.111111111111111,0,0.4,2,0.727272727272727,1,0.8,2
"קהתה",0.111111111111111,0,0.4,2,0.8,2,0.4,2
"קובה",0.111111111111111,0,0.555555555555556,0,0.3,2,0.4,2
"קובו",0.111111111111111,0,0.555555555555556,0,0.3,2,0.555555555555556,0
"קובי",0.111111111111111,0,0.555555555555556,0,0.3,2,0.545454545454545,1
"קובך",0.111111111111111,0,0.555555555555556,0,0.3,2,0.818181818181818,1
"קובל",0.111111111111111,0,0.555555555555556,0,0.3,2,0.727272727272727,1
"קובם",0.111111111111111,0,0.555555555555556,0,0.3,2,0.777777777777778,0
"קובן",0.111111111111111,0,0.555555555555556,0,0.3,2,0.666666666666667,0
"קובע",0.111111111111111,0,0.555555555555556,0,0.3,2,0.454545454545455,1
"קובץ",0.111111111111111,0,0.555555555555556,0,0.3,2,0.9,2
"קובר",0.111111111111111,0,0.555555555555556,0,0.3,2,0.222222222222222,0
"קוגל",0.111111111111111,0,0.555555555555556,0,0.272727272727273,1,0.727272727272727,1
"קודד",0.111111111111111,0,0.555555555555556,0,0.181818181818182,1,0.181818181818182,1
"קודה",0.111111111111111,0,0.555555555555556,0,0.181818181818182,1,0.4,2
"קודו",0.111111111111111,0,0.555555555555556,0,0.181818181818182,1,0.555555555555556,0
"קודח",0.111111111111111,0,0.555555555555556,0,0.181818181818182,1,0.636363636363636,1
"קודי",0.111111111111111,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1
"קודך",0.111111111111111,0,0.555555555555556,0,0.181818181818182,1,0.818181818181818,1
"קודם",0.111111111111111,0,0.555555555555556,0,0.181818181818182,1,0.777777777777778,0
"קודן",0.111111111111111,0,0.555555555555556,0,0.181818181818182,1,0.666666666666667,0
"קודר",0.111111111111111,0,0.555555555555556,0,0.181818181818182,1,0.222222222222222,0
"קודש",0.111111111111111,0,0.555555555555556,0,0.181818181818182,1,0.0909090909090909,1
"קוהה",0.111111111111111,0,0.555555555555556,0,0.4,2,0.4,2
"קוהי",0.111111111111111,0,0.555555555555556,0,0.4,2,0.545454545454545,1
"קוהת",0.111111111111111,0,0.555555555555556,0,0.4,2,0.8,2
"קווה",0.111111111111111,0,0.555555555555556,0,0.555555555555556,0,0.4,2
